0xed23b82a6b1b0d2e75b87c01b0fdc7fcfb49f456,535.0169501000205,TRUST
0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,420.091350566325,TRUST
0xd5288ed50a195017e5b30595f65091a7767817a4,363.142216015577,TRUST
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,356.8720532891321,TRUST
0x5a227e2919a49f9d4698e9fd2b318efcd0f16bda,286.8469503816752,TRUST
0xa32aecda752cf4ef89956e83d60c04835d4fa867,227.04872764381102,TRUST
0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,206.37742547403136,TRUST
0x8aa27e90e139d5ab5704df69429341cbcb2d2464,161.52396654240007,TRUST
0xa15150d172ba951b4e5a20b2ca3cc0cb0d77d125,154.45960264900663,TRUST
0x4368b073dc7691f08d385bd29ac55cbee2b45fe2,151.09365709499315,TRUST
0xb2821c0df0c414ff51d3e8033cba26df6aac587b,148.37844338398375,TRUST
0x826976d7c600d45fb8287ca1d7c76fc8eb732030,122.28878120428483,TRUST
0xb760fe1bbc4a2752abcbb28291a57cb0ca99ff44,119.476347565004,TRUST
0xb22981ba3fe1de2325935c91a3b717168fb86714,96.29633895285733,TRUST
0xa2ef65aececb83cd1bd3579a8669779099317952,93.58112524184796,TRUST
0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,84.53272763201358,TRUST
0x8041748a2a16e9b7a3980107f4376774421642c8,67.82478853050823,TRUST
0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,39.353238108159125,TRUST
0x778549eb292ac98a96a05e122967f22efa003707,36.339420331744606,TRUST
0xb950e0e108546743af96eb493d4ff2abc63816db,13.978836829314329,TRUST
0x62e4851e88bec4f5c5ee3dd347f2c601a18af1af,6.715119331319899,TRUST
0x9ef53569800e203c20200256cf134abc675bc8e1,6.0206912722382135,TRUST
0xb0ccf43ada6cbaa26dcf4907117b496d49f74242,3.479084575999244,TRUST
0x536c7e8f18d09d04697e0d2624b44bba575388c2,2.0832841772450563,TRUST
0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,1.1805277004388652,TRUST
0xe628534eaafd27ae8c98e02967586fad4cc70152,1.1596948586664146,TRUST
0xe3181f4596509af72d684d89947df309f41f65ff,0.6944280590816855,TRUST
0x343ef442add9bd565d51b606f444f9221ad0aeb6,0.6944280590816855,TRUST
